index,Rooms,Type,Price,Postcode,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,index,zipcode,airbnb price mean,airbnb record count,airbnb weekly price_mean,airbnb monthly price mean,Price_log
171,3,h,840000.0,3018.0,136.0,1965.0,-37.86,144.8245,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.924279286061882
172,3,h,980000.0,3018.0,,,-37.8672,144.817,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.991226075692495
173,3,t,605100.0,3018.0,,,-37.8583,144.8172,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.781827152932427
174,3,h,880000.0,3018.0,,,-37.8699,144.8235,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.944482672150168
175,3,u,577000.0,3018.0,113.0,2007.0,-37.8684,144.815,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.761175813155732
176,4,h,1030000.0,3018.0,,,-37.8663,144.8387,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,6.012837224705172
177,3,u,605000.0,3018.0,,,-37.8659,144.822,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.781755374652469
178,3,h,753000.0,3018.0,,,-37.8612,144.8247,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.876794976200701
179,2,h,857000.0,3018.0,100.0,1950.0,-37.8653,144.8129,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.9329808219231985
180,3,h,1500000.0,3018.0,,,-37.8651,144.832,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,6.176091259055681
181,3,u,730000.0,3018.0,3.0,2014.0,-37.868,144.8285,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.863322860120456
182,3,h,900000.0,3018.0,,,-37.871,144.8075,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.954242509439325
183,3,h,740000.0,3018.0,,,-37.8631,144.8195,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.869231719730976
184,4,h,931000.0,3018.0,,1970.0,-37.8637,144.8365,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.968949680981343
185,2,h,535600.0,3018.0,91.0,1996.0,-37.8646,144.8272,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.7288405683399715
187,3,h,781000.0,3025.0,117.0,1970.0,-37.8291,144.835,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.8926510338773
188,3,h,750000.0,3025.0,,,-37.8449,144.85,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.8750612633917
189,2,t,421000.0,3025.0,77.0,2009.0,-37.8351,144.8529,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.624282095835668
190,3,h,1405000.0,3025.0,,,-37.8338,144.8562,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,6.1476763242410986
191,3,h,683000.0,3025.0,167.0,1967.0,-37.8284,144.8355,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.834420703681532
192,3,h,623000.0,3025.0,,,-37.8267,144.8368,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.794488046659169
193,3,h,720000.0,3025.0,130.0,2012.0,-37.8379,144.8583,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.857332496431268
194,3,h,588000.0,3025.0,118.0,1970.0,-37.838,144.8555,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.769377326076138
195,3,h,710000.0,3025.0,116.0,1960.0,-37.8294,144.8378,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.8512583487190755
196,4,h,875000.0,3025.0,169.0,1965.0,-37.8448,144.8529,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.942008053022313
197,3,h,700000.0,3025.0,,,-37.8449,144.85,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.845098040014257
198,2,t,640000.0,3025.0,,1965.0,-37.8397,144.8602,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.8061799739838875
199,4,h,650000.0,3025.0,,,-37.8451,144.8529,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.812913356642856
200,3,h,675000.0,3025.0,109.0,2012.0,-37.8337,144.8554,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.829303772831025
201,3,h,708000.0,3025.0,97.0,1960.0,-37.8258,144.8523,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.850033257689769
202,4,h,965000.0,3025.0,,,-37.8345,144.8444,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.984527313343793
203,3,h,680000.0,3025.0,,,-37.8254,144.8514,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.832508912706237
204,3,h,770000.0,3025.0,603.0,,-37.8327,144.8451,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.886490725172482
205,3,h,923000.0,3025.0,,,-37.8269,144.8455,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.965201701025912
206,4,h,693000.0,3025.0,170.0,2008.0,-37.8391,144.8467,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.840733234611807
207,3,h,620000.0,3025.0,100.0,2010.0,-37.8262,144.8443,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.7923916894982534
208,3,h,728500.0,3025.0,157.0,1960.0,-37.8277,144.8385,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.862429556106009
209,3,h,931000.0,3025.0,160.0,1950.0,-37.8382,144.8649,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.968949680981343
210,3,h,988000.0,3025.0,,2008.0,-37.8423,144.8632,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.994756944587628
211,3,h,590000.0,3025.0,,,-37.8444,144.8491,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.770852011642144
212,2,h,610000.0,3025.0,,,-37.834,144.8553,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.785329835010767
213,3,h,815000.0,3025.0,130.0,1960.0,-37.8318,144.8388,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.911157608739977
214,4,h,970000.0,3025.0,,,-37.833,144.8494,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.986771734266245
215,4,h,760000.0,3025.0,,,-37.8262,144.8439,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.880813592280791
216,4,t,847500.0,3025.0,,,-37.8393,144.8568,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.92813970687512
217,4,h,1200000.0,3025.0,158.0,1960.0,-37.8375,144.8541,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,6.079181246047625
218,3,h,700000.0,3025.0,,,-37.8441,144.8505,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.845098040014257
219,3,h,625000.0,3025.0,,,-37.8285,144.8351,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.795880017344075
220,2,u,292000.0,3025.0,70.0,1970.0,-37.8332,144.8649,Western Metropolitan,21.0,3025.0,113.76470588235294,17.0,,,5.465382851448418
221,2,u,599000.0,3143.0,76.0,1964.0,-37.8543,145.0262,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.7774268223893115
222,2,u,550000.0,3143.0,,,-37.8539,145.0284,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.740362689494244
223,3,u,995000.0,3143.0,100.0,1998.0,-37.8552,145.016,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.997823080745725
224,3,t,1205000.0,3143.0,105.0,2000.0,-37.854,145.0135,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.080987046910887
225,3,h,1939000.0,3143.0,150.0,1889.0,-37.8614,145.0274,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.287577809078705
226,1,u,421500.0,3143.0,,,-37.853,145.0167,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.624797578960761
227,3,h,1870000.0,3143.0,116.0,1888.0,-37.8592,145.0182,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.271841606536499
228,2,u,678000.0,3143.0,,,-37.8538,145.0127,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.831229693867064
229,3,t,1918000.0,3143.0,165.0,1995.0,-37.8537,145.0267,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.282848602834645
230,2,u,660000.0,3143.0,,,-37.8619,145.0257,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.819543935541868
231,3,h,2050000.0,3143.0,116.0,1910.0,-37.8574,145.0281,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.311753861055754
232,2,u,700000.0,3143.0,,,-37.8552,145.016,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.845098040014257
233,2,u,3625000.0,3143.0,,2006.0,-37.8555,145.0291,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.559308010907013
234,4,h,3000000.0,3143.0,,1934.0,-37.858,145.0111,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.477121254719663
236,3,u,735000.0,3143.0,14.0,1970.0,-37.8543,145.0262,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.866287339084195
237,2,u,825000.0,3143.0,,,-37.8528,145.0268,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.9164539485499255
238,3,t,1586000.0,3143.0,,,-37.8566,145.0116,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.200303182981585
239,2,u,645000.0,3143.0,,1960.0,-37.8596,145.0198,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.8095597146352675
240,1,h,1435000.0,3143.0,107.0,1900.0,-37.8564,145.0228,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.156851901070011
241,1,u,280000.0,3143.0,38.0,1975.0,-37.8619,145.0185,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.447158031342219
242,1,u,400000.0,3143.0,,,-37.8605,145.0185,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.6020599913279625
243,2,h,1780000.0,3143.0,,,-37.8537,145.0267,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.250420002308894
244,2,u,592500.0,3143.0,73.0,1970.0,-37.8574,145.0174,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.772688354682142
245,2,h,1210000.0,3143.0,96.0,1910.0,-37.8543,145.016,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.08278537031645
246,4,h,2801000.0,3143.0,222.0,1900.0,-37.8536,145.0173,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.447313108823568
247,1,u,390000.0,3143.0,,,-37.8614,145.0222,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.5910646070264995
248,3,h,1800000.0,3143.0,121.0,1910.0,-37.8545,145.0145,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.2552725051033065
249,4,h,2200000.0,3143.0,163.0,1900.0,-37.8613,145.0264,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.342422680822207
250,1,u,324000.0,3143.0,,,-37.8537,145.0114,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.510545010206612
252,2,h,1125000.0,3143.0,,,-37.851,145.0161,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.051152522447381
253,3,h,2250000.0,3143.0,,,-37.8511,145.0167,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.352182518111363
254,3,h,2360000.0,3143.0,,,-37.8558,145.015,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.372912002970106
255,2,h,1900000.0,3143.0,,,-37.8571,145.0224,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.278753600952829
256,1,u,440000.0,3143.0,53.0,1970.0,-37.8531,145.0115,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.643452676486188
257,2,u,490000.0,3143.0,,1966.0,-37.8646,145.0247,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.690196080028514
258,3,h,2365000.0,3143.0,,,-37.8521,145.019,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.37383114507383
259,3,h,1300000.0,3143.0,106.0,1900.0,-37.8542,145.0149,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.113943352306837
260,3,u,732000.0,3143.0,,,-37.8597,145.0104,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.864511081058392
261,2,u,704000.0,3143.0,74.0,1969.0,-37.8573,145.0186,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.847572659142112
262,2,u,620000.0,3143.0,98.0,1970.0,-37.8596,145.0198,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.7923916894982534
263,3,h,1900000.0,3143.0,108.0,1900.0,-37.8559,145.0158,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.278753600952829
264,1,u,315000.0,3143.0,,,-37.8575,145.0174,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.498310553789601
265,1,u,450000.0,3143.0,,,-37.8509,145.0203,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.653212513775344
266,2,u,710000.0,3143.0,80.0,1970.0,-37.8573,145.0186,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.8512583487190755
267,2,u,872000.0,3143.0,,1953.0,-37.8604,145.0147,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.940516484932568
268,2,u,598000.0,3143.0,88.0,1970.0,-37.8593,145.0156,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.776701183988411
269,3,h,1285000.0,3143.0,80.0,1920.0,-37.8554,145.0173,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.108903127667313
270,4,h,3660000.0,3143.0,,,-37.8593,145.0275,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.563481085394411
271,2,u,520000.0,3143.0,76.0,1970.0,-37.8618,145.0183,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.7160033436347994
272,4,h,3625000.0,3143.0,251.0,1900.0,-37.8574,145.016,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.559308010907013
274,3,t,1101000.0,3143.0,3.0,2000.0,-37.8542,145.0135,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.0417873189717515
275,3,h,3512500.0,3143.0,285.0,1998.0,-37.8557,145.0264,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.545616332913136
276,4,h,2000000.0,3143.0,,,-37.8611,145.0195,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.301029995663981
277,3,u,869000.0,3143.0,91.0,1940.0,-37.853,145.0264,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.939019776448666
279,2,u,565000.0,3143.0,,,-37.8573,145.0112,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.752048447819439
280,1,u,567000.0,3143.0,53.0,2013.0,-37.8549,145.0113,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.753583058892906
281,2,u,546000.0,3143.0,,,-37.8568,145.0161,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.737192642704737
282,2,u,471500.0,3143.0,,1980.0,-37.8503,145.0185,Southern Metropolitan,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,5.673481697073347
283,2,u,455000.0,3032.0,,,-37.7756,144.9165,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.658011396657113
284,3,h,940000.0,3032.0,108.0,1920.0,-37.7777,144.9195,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.973127853599698
285,2,u,467000.0,3032.0,62.0,1980.0,-37.7761,144.9201,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.669316880566112
286,3,h,1380000.0,3032.0,174.0,1910.0,-37.7777,144.9221,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,6.139879086401237
287,2,u,490000.0,3032.0,62.0,1970.0,-37.7736,144.9015,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.690196080028514
288,4,h,1850000.0,3032.0,270.0,1900.0,-37.7729,144.9179,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,6.267171728403014
289,3,h,1284000.0,3032.0,,1938.0,-37.7758,144.9089,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,6.108565023732835
290,3,h,971000.0,3032.0,128.0,1900.0,-37.775,144.9091,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.987219229908005
291,2,h,710000.0,3032.0,77.0,1890.0,-37.7776,144.9142,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.8512583487190755
293,2,h,750000.0,3032.0,92.0,1920.0,-37.7745,144.9093,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.8750612633917
294,2,h,1053000.0,3032.0,109.0,1900.0,-37.7748,144.929,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,6.0224283711854865
295,3,h,1377000.0,3032.0,168.0,1900.0,-37.7756,144.9208,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,6.138933940256924
296,3,h,970000.0,3032.0,125.0,1904.0,-37.7759,144.91,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.986771734266245
297,2,h,940000.0,3032.0,,,-37.773,144.9049,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.973127853599698
298,2,h,751000.0,3032.0,79.0,1890.0,-37.7807,144.9288,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.875639937004168
299,2,h,950000.0,3032.0,102.0,1900.0,-37.7731,144.9206,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.977723605288848
300,2,u,685000.0,3032.0,90.0,1995.0,-37.7718,144.9066,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.835690571492425
301,3,h,1230000.0,3032.0,148.0,1960.0,-37.7819,144.9064,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,6.089905111439398
302,2,h,636500.0,3032.0,,,-37.7738,144.9345,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.8037984079896745
303,3,h,910000.0,3032.0,,,-37.7746,144.9112,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.959041392321094
304,2,h,770000.0,3032.0,87.0,1900.0,-37.7774,144.9186,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.886490725172482
305,3,h,960000.0,3032.0,,2011.0,-37.7778,144.9065,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.982271233039568
306,4,h,890000.0,3032.0,185.0,1890.0,-37.7766,144.9143,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.949390006644912
307,2,h,965000.0,3032.0,,,-37.7732,144.9206,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.984527313343793
308,3,h,1440000.0,3032.0,131.0,1900.0,-37.7725,144.9146,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,6.158362492095249
309,2,h,955000.0,3032.0,,,-37.7825,144.9208,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.980003371583746
310,2,u,450000.0,3032.0,,2010.0,-37.7731,144.9074,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.653212513775344
311,3,h,801000.0,3032.0,,1950.0,-37.781,144.9207,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.903632516084238
312,3,h,1000000.0,3032.0,120.0,1955.0,-37.7746,144.9031,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,6.0
313,3,h,1435000.0,3032.0,147.0,1950.0,-37.7737,144.904,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,6.156851901070011
314,1,u,390000.0,3032.0,58.0,1972.0,-37.7723,144.9094,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.5910646070264995
315,3,h,1425000.0,3032.0,139.0,1920.0,-37.7821,144.9055,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,6.153814864344529
316,4,h,1340000.0,3032.0,232.0,1978.0,-37.775,144.93200000000004,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,6.127104798364807
317,3,h,955000.0,3032.0,117.0,1910.0,-37.7753,144.9116,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.980003371583746
318,4,h,1100000.0,3032.0,195.0,1920.0,-37.7791,144.9136,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,6.041392685158225
