index,Rooms,Price,Postcode,BuildingArea,YearBuilt,Lattitude,Longtitude,index.1,zipcode,airbnb price mean,airbnb record count,airbnb weekly price_mean,airbnb monthly price mean,Price_log,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,Rooms_0.0,Rooms_1.0,Rooms_2.0,Price_0.0,Price_1.0,Price_2.0,pca1_scaled,pca2_scaled,Type
83,2,1110000.0,3206.0,102.6,1900.0,-37.8444,144.9484,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.045322978786658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2172084108958552,0.8676501502335824,h
84,2,1550000.0,3206.0,111.0,1986.8,-37.8405,144.9521,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.190331698170292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5077582705886629,2.420905454502275,h
85,4,2300000.0,3206.0,180.0,1880.0,-37.8447,144.9523,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.361727836017593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.7996462931194066,2.480854759454042,h
86,3,1550000.0,3206.0,111.0,1986.8,-37.8443,144.9598,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.190331698170292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6132987274389922,2.6219657700904038,t
87,3,1800000.0,3206.0,159.0,1996.0,-37.8415,144.952,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.2552725051033065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5675964273370921,2.4245337738961257,h
88,2,2120000.0,3206.0,107.0,1900.0,-37.8422,144.9554,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.326335860928752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4688679872819848,2.454820368133824,h
89,3,1800000.0,3206.0,111.0,1986.8,-37.8443,144.9579,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.2552725051033065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5716014042330344,2.4292248730017727,h
90,3,1800000.0,3206.0,122.0,1900.0,-37.8421,144.9571,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.2552725051033065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.61060336546046,2.461863612310878,h
91,2,1810000.0,3206.0,111.0,1986.8,-37.8379,144.9539,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.2576785748691846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5076942204835903,2.4204651169423053,h
92,3,2615000.0,3206.0,181.0,1880.0,-37.8415,144.9585,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.417471693203293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.6196567640310535,2.469532613264575,h
94,3,1300000.0,3206.0,111.0,1986.8,-37.8422,144.94899999999996,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.113943352306837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8233708759424767,0.8408820118656396,h
95,3,1370000.0,3206.0,85.0,2000.0,-37.8451,144.9511,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.136720567156407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8173496579518265,0.8366857588457305,h
96,2,1000000.0,3206.0,111.0,1986.8,-37.8407,144.9523,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.256043193789003,0.8339307295170678,h
97,3,2575000.0,3206.0,111.0,1986.8,-37.8445,144.9501,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.4107772333772095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5715948544678058,2.4285575276081985,h
98,2,1322500.0,3206.0,98.0,1890.0,-37.8443,144.9481,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.121395680707224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2127255656987914,0.8714244448151128,h
99,2,1562500.0,3206.0,83.0,1890.0,-37.8424,144.9562,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.1938200260161125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4644142979139723,2.4587564941760522,h
100,3,2000000.0,3206.0,147.0,1900.0,-37.847,144.9575,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.301029995663981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.6105118641004015,2.463051730776848,h
101,3,1900000.0,3206.0,102.6,1900.0,-37.8468,144.9546,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.278753600952829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.6104656998325948,2.4627199399888604,h
102,3,3010000.0,3206.0,146.0,1890.0,-37.8473,144.9551,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.478566495593843,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.29099507909234,1.7715122914805719,h
103,4,2800000.0,3206.0,254.0,1910.0,-37.8467,144.9475,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.447158031342219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.4622298397026576,1.7742164676915895,h
104,2,647000.0,3206.0,111.0,1986.8,-37.846,144.9542,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,5.810904280668701,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.9807513534131225,1.199016485941119,u
105,3,2100000.0,3206.0,123.0,1900.0,-37.8427,144.9546,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.32221929473392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.6105892793200547,2.4617748820697196,h
106,3,2000000.0,3206.0,131.0,1890.0,-37.8461,144.9528,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.301029995663981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.6150004149562727,2.466232048909478,h
107,1,442500.0,3206.0,34.0,1970.0,-37.8421,144.9517,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,5.645913275033844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.452327793634576,1.2396668501797226,u
109,2,1340000.0,3206.0,111.0,1986.8,-37.846,144.9517,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.127104798364807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2561731073534899,0.8351092501226202,h
110,3,1801000.0,3206.0,111.0,1986.8,-37.8429,144.9493,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.255513712819534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5716338658379154,2.4281119503034745,h
111,3,1532000.0,3206.0,111.0,1986.8,-37.8415,144.9585,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.185258765296585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5716700977621099,2.428628161467023,h
112,3,3755000.0,3206.0,111.0,1986.8,-37.8413,144.95,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.574609941340187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.2476797143986937,1.7325874299539579,h
113,4,2140000.0,3206.0,145.0,1880.0,-37.8434,144.9495,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.330413773349191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.7996377671975845,2.4802803223768155,h
114,2,1750000.0,3206.0,111.0,1986.8,-37.8416,144.9488,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.243038048686294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5077859063960267,2.4208594200583726,h
115,2,980000.0,3206.0,68.0,1890.0,-37.8387,144.9519,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,5.991226075692495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2126217141395266,0.8704555895937173,h
116,3,2030000.0,3206.0,111.0,1986.8,-37.8488,144.9551,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.307496037913213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5714906150853576,2.430015861081293,h
117,3,1740000.0,3206.0,134.0,1890.0,-37.8448,144.9453,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.2405492482826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.6150340693789669,2.4652444149381973,h
118,3,2800000.0,3206.0,111.0,1986.8,-37.8399,144.9577,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.447158031342219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.2477156285993505,1.7329663545561194,h
119,1,985000.0,3206.0,54.0,1900.0,-37.8411,144.9497,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,5.993436230497612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6963024240481982,0.9023711309299657,h
120,4,2000000.0,3078.0,263.0,1930.0,-37.7707,145.0318,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,6.301029995663981,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.9101210449078512,0.318098883297488,h
121,3,1110000.0,3078.0,134.4,2013.0,-37.7854,145.0325,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,6.045322978786658,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9440334970494346,-1.3084230866252762,h
122,3,1492000.0,3078.0,111.0,1986.8,-37.7713,145.0279,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,6.17376882313665,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.7043837830206483,0.2849305691513008,h
123,4,1717500.0,3078.0,203.0,1925.0,-37.7717,145.031,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,6.234896745731588,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.9122710582487839,0.3201451354950177,h
125,2,525500.0,3078.0,60.0,1960.0,-37.7791,145.0306,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,5.720572720364261,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.8361533026609216,-0.9330386504982451,u
126,2,805000.0,3078.0,140.0,2004.0,-37.7804,145.0308,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,5.905795880367869,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.089555522349142,-1.1206326518553373,t
127,2,465000.0,3078.0,111.0,1986.8,-37.7773,145.0314,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,5.6674529528899535,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.8480727480134354,-0.9436181308128814,u
128,3,2000000.0,3078.0,111.0,1986.8,-37.78,145.0341,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,6.301029995663981,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.7041720505547062,0.28752271583813566,h
129,3,1540000.0,3078.0,111.0,1986.8,-37.7755,145.0288,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,6.187520720836463,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.70428112399528,0.2859903803270964,h
130,2,820000.0,3078.0,111.0,1986.8,-37.7747,145.0264,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,5.913813852383717,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.8480101382550664,-0.9446808341178226,u
131,4,1830000.0,3078.0,112.0,1970.0,-37.7743,145.0316,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,6.26245108973043,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.891918532411815,0.3035426463936712,h
132,4,2100000.0,3078.0,271.0,2008.0,-37.7723,145.0319,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,6.32221929473392,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.875102620271829,0.2886327554305727,h
133,3,865000.0,3078.0,131.0,2010.0,-37.7802,145.0243,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,5.937016107464814,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9455009406777317,-1.3092371440498547,h
134,2,390000.0,3078.0,60.0,1960.0,-37.7773,145.0314,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,5.5910646070265,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.8361090547828725,-0.9333843335298203,u
135,2,650000.0,3078.0,111.0,1986.8,-37.7848,145.025,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,5.812913356642856,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.081982067385091,-1.1135698837010346,t
136,2,512000.0,3078.0,61.0,1965.0,-37.7805,145.0262,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,5.70926996097583,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.838430224909493,-0.9350286372664108,u
137,3,1165000.0,3078.0,111.0,1986.8,-37.7792,145.029,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,6.066325925362038,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9559104927453634,-1.300169811958982,h
138,4,1900000.0,3078.0,272.0,1930.0,-37.7844,145.0225,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,6.278753600952829,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.9097938150937703,0.3204400389823811,h
139,3,1485000.0,3078.0,111.0,1986.8,-37.7781,145.0284,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,6.171726453653231,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.7042173704321755,0.2865588520110351,h
140,4,1950000.0,3078.0,210.0,1920.0,-37.7719,145.0309,66.0,3078.0,111.20270270270272,74.0,605.0,2233.875,6.290034611362518,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.9145169361626615,0.32209919252431857,h
141,3,520000.0,3018.0,242.0,2015.0,-37.87,144.825,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.7160033436348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1681833518039118,-0.9487689698988937,h
143,2,720000.0,3018.0,125.0,2013.0,-37.8687,144.8197,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.857332496431268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.8687763153471695,-0.7631806432628984,t
144,3,1120000.0,3018.0,120.0,1930.0,-37.8693,144.8375,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,6.049218022670182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2061928590159283,-0.915312131879711,h
145,4,780000.0,3018.0,111.0,1986.8,-37.868,144.8154,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.892094602690481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.3608014273537932,-0.9282338560953745,h
146,4,1780000.0,3018.0,220.0,1962.0,-37.8681,144.819,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,6.250420002308894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.1203281581529194,0.6686983030360345,h
147,3,630000.0,3018.0,94.0,1955.0,-37.8702,144.8143,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.799340549453582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5296566275452234,-0.5631269262620533,u
148,2,406000.0,3018.0,111.0,1986.8,-37.8693,144.8171,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.608526033577194,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.623330663519607,-0.5821468546173658,u
149,3,660000.0,3018.0,123.0,1955.0,-37.8616,144.8116,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.819543935541868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1951651230854465,-0.9290409411515013,h
150,3,683500.0,3018.0,111.0,1986.8,-37.8594,144.817,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.834738518903841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1809420229824232,-0.9412341685168835,h
151,2,580000.0,3018.0,93.0,1988.0,-37.8696,144.827,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.763427993562937,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.6238946470596036,-0.5816382329271309,u
152,3,1335000.0,3018.0,22.0,1953.0,-37.8697,144.8249,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,6.125481265700594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.195751967678618,-0.9252182882044077,h
153,3,800000.0,3018.0,157.4,1997.0,-37.8734,144.8143,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.903089986991944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.21777285943375502,-0.7495390541432446,t
154,2,510000.0,3018.0,76.0,1990.0,-37.8686,144.8182,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.707570176097937,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.6247884758468225,-0.5834493774938666,u
155,4,1070000.0,3018.0,111.0,1986.8,-37.8733,144.8147,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,6.02938377768521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.3606714926077375,-0.9270644879272467,h
156,2,425000.0,3018.0,57.0,1980.0,-37.871,144.8185,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.628388930050312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.6203830849812038,-0.579044789068959,u
157,3,605000.0,3018.0,111.0,1986.8,-37.8646,144.827,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.781755374652469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5437619721331758,-0.5754303370241497,u
158,3,705000.0,3018.0,152.0,1949.0,-37.8579,144.8181,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.848189116991398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.23967838820478077,-0.7344309134163094,t
159,2,391000.0,3018.0,65.0,1965.0,-37.8678,144.8384,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.592176757395867,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.6135628888039686,-0.5722239801360994,u
160,2,440000.0,3018.0,111.0,1986.8,-37.8659,144.83100000000005,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.643452676486188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.6232444600333324,-0.5816659261514348,u
161,4,845000.0,3018.0,130.0,1950.0,-37.8658,144.8155,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.926856708949693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.3773842364037245,-0.9146445638951193,h
162,3,743000.0,3018.0,176.0,1979.6,-37.8698,144.816,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.870988813760575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.22568760432725704,-0.7435538464108632,t
163,3,730000.0,3018.0,141.0,2014.0,-37.868,144.8286,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.863322860120456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5560118735203318,-0.5848888949690633,u
164,3,635000.0,3018.0,110.4,1960.0,-37.8611,144.8114,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.802773725291976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1929201652701031,-0.9310947730795747,h
165,2,620000.0,3018.0,111.0,1986.8,-37.8676,144.8202,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.792391689498253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.623288377266883,-0.5822587592253058,u
166,2,447000.0,3018.0,77.0,1990.0,-37.8655,144.8299,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.650307523131937,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.624708948551996,-0.5830995390453119,u
167,3,730000.0,3018.0,111.0,1986.8,-37.868,144.8287,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.863322860120456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.543844871294659,-0.5744834852516064,u
168,3,678000.0,3018.0,87.0,1950.0,-37.8608,144.8124,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.831229693867064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.19738682273273,-0.9272564360661586,h
169,2,580000.0,3018.0,76.0,2013.0,-37.8687,144.8268,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.763427993562937,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.6351061819695816,-0.5914412754577995,u
170,3,712000.0,3018.0,111.0,1986.8,-37.8674,144.8375,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,5.852479993636856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1807504610907888,-0.9374961298179463,h
